row_number,visitor_id,search_timestamp,category,pro_user_id,num_reviews,avg_rating,pro_last_active_time_before_search,cost_estimate_cents,result_position,service_page_viewed
6386,342228412874793000,2018-11-04 23:26:53.539 UTC,House Cleaning,237309040181838000,45,4.888888889,2018-11-04 15:02:54.505 UTC,30000,1,FALSE
14217,342325257700843000,2018-11-06 02:20:58.53 UTC,House Cleaning,237309040181838000,45,4.888888889,2018-11-05 19:32:57.379 UTC,30000,10,FALSE
14539,342188136199807000,2018-11-04 12:15:36.949 UTC,House Cleaning,237309040181838000,45,4.888888889,2018-11-03 20:46:46.79 UTC,30000,3,FALSE
17541,342022374450438000,2018-11-02 14:12:55.073 UTC,House Cleaning,237309040181838000,45,4.888888889,2018-11-01 02:10:28.178 UTC,44300,5,FALSE
19283,339865570707013000,2018-10-08 15:06:11.556 UTC,House Cleaning,237309040181838000,45,4.888888889,2018-10-05 22:29:37.274 UTC,30000,8,FALSE
20278,342025787386683000,2018-11-02 15:09:48.053 UTC,House Cleaning,237309040181838000,45,4.888888889,2018-11-01 02:10:28.178 UTC,30000,6,FALSE
22899,343160496798933000,2018-11-15 18:21:37.72 UTC,House Cleaning,237309040181838000,45,4.888888889,2018-11-15 14:07:28.472 UTC,17500,5,FALSE
20131,341715300895170000,2018-10-30 00:55:02.509 UTC,House Cleaning,310662682154639000,45,4.911111111,2018-10-29 17:03:16.723 UTC,10000,4,FALSE
23047,341683658174881000,2018-10-29 16:07:39.164 UTC,House Cleaning,310662682154639000,45,4.911111111,2018-10-29 02:22:04.626 UTC,10000,5,FALSE
9238,339727722779050000,2018-10-07 00:48:43.859 UTC,House Cleaning,306470704086097000,45,4.955555556,2018-10-06 15:40:22.738 UTC,9500,3,FALSE
8185,342311100605849000,2018-11-05 22:25:01.343 UTC,House Cleaning,305577369985458000,45,4.711111111,2018-11-02 14:12:25.121 UTC,12500,1,FALSE
2464,340375374546886000,2018-10-14 12:42:55.491 UTC,House Cleaning,280427372628239000,45,4.755555556,2018-10-11 20:48:28.845 UTC,18000,1,FALSE
1661,342821681719730000,2018-11-11 20:14:42.528 UTC,House Cleaning,328201000652185000,45,4.777777778,2018-11-11 19:15:39.582 UTC,9500,4,TRUE
22687,342900173460217000,2018-11-12 18:02:54.359 UTC,House Cleaning,328201000652185000,45,4.777777778,2018-11-12 15:38:24.667 UTC,9500,5,FALSE
1903,343796406652502000,2018-11-23 03:00:07.111 UTC,Local Moving (under 50 miles),272997776110920000,45,4.844444444,2018-11-22 14:14:08.278 UTC,9900,1,FALSE
4120,343511909240242000,2018-11-19 19:58:29.763 UTC,Local Moving (under 50 miles),272997776110920000,45,4.844444444,2018-11-16 13:53:54.283 UTC,9900,1,FALSE
11421,343385688764456000,2018-11-18 08:54:49.193 UTC,Local Moving (under 50 miles),272997776110920000,45,4.844444444,2018-11-16 13:53:54.283 UTC,9900,1,FALSE
14269,343389586155282000,2018-11-18 09:59:46.678 UTC,Local Moving (under 50 miles),272997776110920000,45,4.844444444,2018-11-16 13:53:54.283 UTC,9900,1,FALSE
15335,343090378868121000,2018-11-14 22:52:59.352 UTC,Local Moving (under 50 miles),272997776110920000,45,4.844444444,2018-11-14 15:00:11.849 UTC,9900,1,FALSE
6,339478081231781000,2018-10-04 03:28:02.316 UTC,House Cleaning,322022278180978000,45,4.666666667,2018-10-04 01:13:44.992 UTC,11000,6,FALSE
2279,339442010198712000,2018-10-03 17:26:51.229 UTC,House Cleaning,322022278180978000,45,4.666666667,2018-10-03 16:46:00.601 UTC,11000,4,FALSE
2446,339478570165870000,2018-10-04 03:36:11.037 UTC,House Cleaning,322022278180978000,45,4.666666667,2018-10-04 01:13:44.992 UTC,11000,5,FALSE
8570,339462154908541000,2018-10-03 23:02:35.867 UTC,House Cleaning,322022278180978000,45,4.666666667,2018-10-03 21:47:11.6 UTC,17200,5,FALSE
14065,343510540597403000,2018-11-19 19:35:41.148 UTC,House Cleaning,314891470596358000,45,4.777777778,2018-11-19 19:03:57.343 UTC,12500,2,TRUE
9312,340474300699082000,2018-10-15 16:11:41.399 UTC,House Cleaning,302710523630395000,45,4.266666667,2018-10-09 19:17:25.698 UTC,10000,7,FALSE
9442,339447832313495000,2018-10-03 19:03:53.297 UTC,House Cleaning,302710523630395000,45,4.266666667,2018-10-03 14:21:03.497 UTC,10000,7,FALSE
9502,341341101592805000,2018-10-25 16:58:22.503 UTC,House Cleaning,302710523630395000,45,4.266666667,2018-10-24 15:37:18.349 UTC,10000,8,FALSE
13832,341193138179817000,2018-10-23 23:52:19.05 UTC,House Cleaning,302710523630395000,45,4.266666667,2018-10-23 15:11:26.017 UTC,10000,13,FALSE
18408,341087202678456000,2018-10-22 18:26:43.254 UTC,House Cleaning,302710523630395000,45,4.266666667,2018-10-22 03:43:54.094 UTC,18500,6,FALSE
18677,339338082352890000,2018-10-02 12:34:43.071 UTC,House Cleaning,302710523630395000,45,4.266666667,2018-10-02 12:25:43.597 UTC,10000,1,FALSE
20929,339521749225242000,2018-10-04 15:35:50.009 UTC,House Cleaning,302710523630395000,45,4.266666667,2018-10-04 14:52:58.717 UTC,10000,4,FALSE
3944,344201180889374000,2018-11-27 19:26:21.865 UTC,House Cleaning,295402030765785000,45,4.777777778,2018-11-19 06:58:09.117 UTC,10000,3,TRUE
22273,342824763085119000,2018-11-11 21:06:03.917 UTC,House Cleaning,196316730729145000,45,4.822222222,2018-11-10 15:11:23.291 UTC,12500,1,FALSE
25883,343622916998635000,2018-11-21 02:48:37.839 UTC,House Cleaning,196316730729145000,45,4.822222222,2018-11-18 00:56:46.351 UTC,9000,3,FALSE
10060,344364289304010000,2018-11-29 16:44:50.202 UTC,House Cleaning,294248134069436000,45,4.733333333,2018-11-13 17:55:29.948 UTC,10000,1,FALSE
404,343001026975645000,2018-11-13 22:03:47.608 UTC,Local Moving (under 50 miles),304123340312182000,45,4.622222222,2018-11-13 17:46:43.707 UTC,7900,3,FALSE
2502,343082928608895000,2018-11-14 20:48:49.146 UTC,Local Moving (under 50 miles),304123340312182000,45,4.622222222,2018-11-14 18:15:27.497 UTC,7900,2,TRUE
4024,340424888497283000,2018-10-15 02:28:09.116 UTC,Local Moving (under 50 miles),304123340312182000,45,4.622222222,2018-10-13 16:16:34.68 UTC,7900,1,FALSE
5919,343194243420110000,2018-11-16 03:44:03.997 UTC,Local Moving (under 50 miles),304123340312182000,45,4.622222222,2018-11-16 03:39:03.612 UTC,7900,1,TRUE
6767,342972024398241000,2018-11-13 14:00:24.989 UTC,Local Moving (under 50 miles),304123340312182000,45,4.622222222,2018-11-11 07:37:50.588 UTC,7900,3,FALSE
15339,343109067084128000,2018-11-15 04:04:27.632 UTC,Local Moving (under 50 miles),304123340312182000,45,4.622222222,2018-11-15 00:54:04.711 UTC,7900,1,FALSE
20473,342931079636336000,2018-11-13 02:38:00.295 UTC,Local Moving (under 50 miles),304123340312182000,45,4.622222222,2018-11-11 07:37:50.588 UTC,7900,3,FALSE
21456,343160709419303000,2018-11-15 18:25:09.974 UTC,Local Moving (under 50 miles),304123340312182000,45,4.622222222,2018-11-15 17:05:52.074 UTC,7900,1,FALSE
5063,342551338401398000,2018-11-08 17:08:59.357 UTC,House Cleaning,303884291817177000,45,4.4,2018-11-06 22:38:08.51 UTC,11800,5,FALSE
9995,343066462806876000,2018-11-14 16:14:23.62 UTC,House Cleaning,303884291817177000,45,4.4,2018-11-14 04:18:46.819 UTC,11000,6,FALSE
24350,342721120718651000,2018-11-10 16:18:41.534 UTC,House Cleaning,303884291817177000,45,4.4,2018-11-09 18:28:57.24 UTC,11000,6,FALSE
150,344314260258553000,2018-11-29 02:51:00.845 UTC,Local Moving (under 50 miles),300670127393513000,45,4.911111111,2018-11-28 21:50:58.158 UTC,8900,3,FALSE
3831,344362841950961000,2018-11-29 16:20:42.57 UTC,Local Moving (under 50 miles),300670127393513000,45,4.911111111,2018-11-28 21:50:58.158 UTC,8900,3,FALSE
6004,344198100446076000,2018-11-27 18:35:01.241 UTC,Local Moving (under 50 miles),300670127393513000,45,4.911111111,2018-11-27 14:00:37.603 UTC,8900,4,FALSE
6483,344283534797119000,2018-11-28 18:18:55.457 UTC,Local Moving (under 50 miles),300670127393513000,45,4.911111111,2018-11-28 17:37:36.495 UTC,8900,3,FALSE
9597,344228013641302000,2018-11-28 02:53:34.325 UTC,Local Moving (under 50 miles),300670127393513000,45,4.911111111,2018-11-27 22:12:01.763 UTC,8900,4,FALSE
9743,344210485466841000,2018-11-27 22:01:26.331 UTC,Local Moving (under 50 miles),300670127393513000,45,4.911111111,2018-11-27 14:00:37.603 UTC,8900,4,FALSE
11176,344190231689666000,2018-11-27 16:23:52.383 UTC,Local Moving (under 50 miles),300670127393513000,45,4.911111111,2018-11-27 14:00:37.603 UTC,8900,3,FALSE
14777,344345268473069000,2018-11-29 11:27:49.04 UTC,Local Moving (under 50 miles),300670127393513000,45,4.911111111,2018-11-28 21:50:58.158 UTC,8900,3,FALSE
16148,344408546392637000,2018-11-30 05:02:27.315 UTC,Local Moving (under 50 miles),300670127393513000,45,4.911111111,2018-11-30 04:32:02.227 UTC,8900,2,FALSE
17410,344274800363855000,2018-11-28 15:53:21.059 UTC,Local Moving (under 50 miles),300670127393513000,45,4.911111111,2018-11-28 03:00:51.206 UTC,8900,3,FALSE
12740,343504025773465000,2018-11-19 17:47:06.22 UTC,Local Moving (under 50 miles),258613669707556000,45,4.955555556,2018-11-18 21:40:45.456 UTC,,1,FALSE
17735,343493419158495000,2018-11-19 14:50:19.68 UTC,Local Moving (under 50 miles),258613669707556000,45,4.955555556,2018-11-18 21:40:45.456 UTC,,1,FALSE
10593,344116262351773000,2018-11-26 19:51:03.224 UTC,Local Moving (under 50 miles),330180457885966000,45,4.844444444,2018-11-26 18:29:19.362 UTC,8000,2,FALSE
15008,344116212844240000,2018-11-26 19:50:13.481 UTC,Local Moving (under 50 miles),330180457885966000,45,4.844444444,2018-11-26 18:29:19.362 UTC,8000,3,FALSE
15406,344127617048395000,2018-11-26 23:00:17.83 UTC,Local Moving (under 50 miles),330180457885966000,45,4.844444444,2018-11-26 20:29:12.084 UTC,8000,2,TRUE
18833,344108763554455000,2018-11-26 17:46:04.52 UTC,Local Moving (under 50 miles),330180457885966000,45,4.844444444,2018-11-23 14:14:20.398 UTC,8000,4,FALSE
8962,342068428702556000,2018-11-03 03:00:29.599 UTC,House Cleaning,209937921052886000,45,4.911111111,2018-10-31 12:06:29.121 UTC,7500,2,FALSE
10192,342399577566109000,2018-11-06 22:59:38.435 UTC,House Cleaning,209937921052886000,45,4.911111111,2018-11-05 20:17:29.934 UTC,9900,3,FALSE
14261,343277153447100000,2018-11-17 02:45:54.125 UTC,House Cleaning,209937921052886000,45,4.911111111,2018-11-16 19:07:07.814 UTC,7500,3,TRUE
17316,344241641135677000,2018-11-28 06:40:41.945 UTC,House Cleaning,287423784267203000,45,4.6,2018-11-27 15:07:13.778 UTC,10500,3,FALSE
18878,344280747591131000,2018-11-28 17:32:28.439 UTC,House Cleaning,287423784267203000,45,4.6,2018-11-27 15:07:13.778 UTC,10500,6,FALSE
21821,341261429906178000,2018-10-24 18:50:30.478 UTC,Local Moving (under 50 miles),187552429794190000,301,4.53820598,2018-10-24 16:10:32.138 UTC,8900,2,TRUE
10704,342355872403988000,2018-11-06 10:51:13.351 UTC,House Cleaning,288241881167634000,46,4.195652174,2018-11-05 12:20:28.838 UTC,8000,12,FALSE
10852,342462783957041000,2018-11-07 16:33:04.972 UTC,House Cleaning,288241881167634000,46,4.195652174,2018-11-07 02:46:29.914 UTC,8000,13,FALSE
12325,342297008357056000,2018-11-05 18:30:09.345 UTC,House Cleaning,288241881167634000,46,4.195652174,2018-11-05 12:20:28.838 UTC,8000,9,FALSE
15744,342429503418999000,2018-11-07 07:18:24.372 UTC,House Cleaning,288241881167634000,46,4.195652174,2018-11-07 02:46:29.914 UTC,8000,11,FALSE
19127,340742927868879000,2018-10-18 18:48:48.618 UTC,House Cleaning,108962562261189000,46,4.739130435,2018-10-18 16:11:27.078 UTC,11300,5,TRUE
11060,341860168677785000,2018-10-31 17:09:29.374 UTC,House Cleaning,301867456227860000,46,4.97826087,2018-10-30 19:20:54.296 UTC,9500,1,FALSE
17675,342106139538931000,2018-11-03 13:29:00.326 UTC,House Cleaning,301867456227860000,46,4.97826087,2018-11-02 00:53:11.667 UTC,9500,1,FALSE
22403,343440213653626000,2018-11-19 00:03:34.228 UTC,House Cleaning,301867456227860000,46,4.97826087,2018-11-17 02:57:47.103 UTC,9500,1,FALSE
14180,341969699250053000,2018-11-01 23:35:00.299 UTC,House Cleaning,310662682154639000,46,4.869565217,2018-11-01 20:21:37.024 UTC,13500,3,FALSE
9308,340474300699082000,2018-10-15 16:11:41.399 UTC,House Cleaning,306711382443081000,46,4.260869565,2018-10-15 13:07:40.964 UTC,7500,3,FALSE
20926,339521749225242000,2018-10-04 15:35:50.009 UTC,House Cleaning,306711382443081000,46,4.260869565,2018-09-29 01:23:06.708 UTC,7500,1,FALSE
16789,339257107714392000,2018-10-01 14:05:08.464 UTC,House Cleaning,334333662577279000,46,4.782608696,2018-10-01 11:56:28.949 UTC,11000,1,FALSE
1444,340555384925290000,2018-10-16 14:43:05.843 UTC,Local Moving (under 50 miles),235336004041991000,46,4.52173913,2018-10-16 14:18:01.155 UTC,12000,2,TRUE
3543,341105466098286000,2018-10-22 23:31:06.799 UTC,Local Moving (under 50 miles),235336004041991000,46,4.52173913,2018-10-22 16:18:10.93 UTC,12000,10,FALSE
17915,340554765047750000,2018-10-16 14:32:45.688 UTC,Local Moving (under 50 miles),235336004041991000,46,4.52173913,2018-10-16 14:18:01.155 UTC,12000,5,FALSE
292,343105895373455000,2018-11-15 03:11:36.344 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-11-14 14:07:50.821 UTC,9000,22,FALSE
3950,344201180889374000,2018-11-27 19:26:21.865 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-11-25 06:28:33.185 UTC,9000,9,FALSE
5030,342038749921018000,2018-11-02 18:45:51.239 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-09-16 19:53:55.939 UTC,10500,9,FALSE
5755,342056100995768000,2018-11-02 23:35:02.218 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-09-16 19:53:55.939 UTC,9000,21,FALSE
13944,343575457825308000,2018-11-20 13:37:38.832 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-11-17 02:25:16.605 UTC,9000,22,FALSE
17142,344040341477654000,2018-11-25 22:45:42.399 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-11-25 06:28:33.185 UTC,9000,21,FALSE
21465,343391058847645000,2018-11-18 10:24:19.5 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-11-17 02:25:16.605 UTC,9000,4,FALSE
22752,343678029035339000,2018-11-21 18:07:09.965 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-11-21 13:07:35.983 UTC,12800,26,FALSE
23259,342031560682520000,2018-11-02 16:46:01.653 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-09-16 19:53:55.939 UTC,28000,28,FALSE
23379,343988092283289000,2018-11-25 08:14:53.211 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-11-25 06:28:33.185 UTC,9000,17,FALSE
23832,342241412717125000,2018-11-05 03:03:33.776 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-09-16 19:53:55.939 UTC,13500,16,FALSE
24768,343171647386992000,2018-11-15 21:27:28.295 UTC,House Cleaning,254672361252029000,46,4.282608696,2018-11-14 14:07:50.821 UTC,9000,21,FALSE
8970,342153933159211000,2018-11-04 02:45:34.177 UTC,House Cleaning,280427372628239000,46,4.760869565,2018-11-03 23:03:01.434 UTC,10000,2,TRUE
21435,340820456915689000,2018-10-19 16:20:57.663 UTC,House Cleaning,280427372628239000,46,4.760869565,2018-10-18 21:40:18.192 UTC,10000,3,FALSE
25783,341496894734434000,2018-10-27 12:14:55.713 UTC,House Cleaning,280427372628239000,46,4.760869565,2018-10-27 02:54:13.862 UTC,10000,2,FALSE
14108,344105637712527000,2018-11-26 16:53:58.318 UTC,House Cleaning,242079502898816000,46,4.869565217,2018-11-25 15:29:00.767 UTC,,2,FALSE
22887,343075812596523000,2018-11-14 18:50:13.381 UTC,House Cleaning,314487109566382000,46,4.934782609,2018-11-13 16:36:58.453 UTC,17000,5,FALSE
646,339466192680427000,2018-10-04 00:09:53.697 UTC,House Cleaning,302271810871386000,46,4.739130435,2018-10-03 14:08:58.718 UTC,10500,2,FALSE
14816,339612735832916000,2018-10-05 16:52:16.611 UTC,House Cleaning,302271810871386000,46,4.739130435,2018-10-05 14:51:07.827 UTC,10500,1,FALSE
1858,342894718705655000,2018-11-12 16:31:59.576 UTC,House Cleaning,302710523630395000,46,4.282608696,2018-11-10 01:51:53.397 UTC,10000,11,FALSE
7124,342369487999303000,2018-11-06 14:38:08.92 UTC,House Cleaning,302710523630395000,46,4.282608696,2018-10-31 14:41:05.042 UTC,10000,7,FALSE
13099,342581002650624000,2018-11-09 01:23:23.401 UTC,House Cleaning,302710523630395000,46,4.282608696,2018-11-08 18:53:31.669 UTC,21500,3,FALSE
20447,342540942188167000,2018-11-08 14:15:42.955 UTC,House Cleaning,302710523630395000,46,4.282608696,2018-11-07 16:28:19.976 UTC,10000,2,FALSE
24181,342547195717681000,2018-11-08 15:59:56.668 UTC,House Cleaning,302710523630395000,46,4.282608696,2018-11-07 16:28:19.976 UTC,10000,3,FALSE
8532,344292286313357000,2018-11-28 20:44:47.21 UTC,House Cleaning,295402030765785000,46,4.782608696,2018-11-27 20:06:48.9 UTC,39000,8,FALSE
9947,339457814126928000,2018-10-03 21:50:15.012 UTC,House Cleaning,261269751248159000,46,4.847826087,2018-10-03 16:37:20.01 UTC,9900,2,FALSE
20818,342760244704329000,2018-11-11 03:10:45.204 UTC,House Cleaning,231220612038894000,46,4.760869565,2018-11-10 16:23:24.151 UTC,12000,1,TRUE
1759,343459879635771000,2018-11-19 05:31:20.215 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-19 03:01:45.346 UTC,7900,1,TRUE
2553,343646979262758000,2018-11-21 09:29:39.891 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-21 01:39:30.202 UTC,7900,1,FALSE
6404,343246273517338000,2018-11-16 18:11:14.092 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-16 04:04:00.732 UTC,7900,1,FALSE
8880,343940266897670000,2018-11-24 18:57:47.516 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-23 03:45:51.372 UTC,7900,1,FALSE
9570,343463487754354000,2018-11-19 06:31:28.273 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-19 03:01:45.346 UTC,7900,2,FALSE
10458,343339246156881000,2018-11-17 20:00:46.777 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-17 05:19:04.09 UTC,7900,1,FALSE
10464,343550205747413000,2018-11-20 06:36:46.344 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-19 19:14:30.944 UTC,7900,1,TRUE
11818,343542716868018000,2018-11-20 04:31:57.43 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-19 19:14:30.944 UTC,7900,1,FALSE
12056,343617261509468000,2018-11-21 01:14:22.15 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-20 21:14:31.387 UTC,7900,1,TRUE
13142,343684107674738000,2018-11-21 19:48:28.428 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-21 14:11:35.819 UTC,7900,1,TRUE
13165,344028308656422000,2018-11-25 19:25:09.314 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-23 03:45:51.372 UTC,7900,1,TRUE
15598,343597072664797000,2018-11-20 19:37:53.276 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-20 19:19:16.981 UTC,7900,1,FALSE
16256,343377244921339000,2018-11-18 06:34:05.564 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-17 05:19:04.09 UTC,7900,1,FALSE
17267,343966689817083000,2018-11-25 02:18:10.686 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-23 03:45:51.372 UTC,7900,1,FALSE
19038,343284282804879000,2018-11-17 04:44:43.35 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-17 00:55:33.158 UTC,7900,1,TRUE
20530,343858627674112000,2018-11-23 20:17:08.217 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-23 03:45:51.372 UTC,7900,1,FALSE
22409,343512316830253000,2018-11-19 20:05:17.513 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-19 19:14:30.944 UTC,7900,1,FALSE
23349,343719999649529000,2018-11-22 05:46:40.347 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-21 21:49:38.02 UTC,7900,1,FALSE
26010,343353911028604000,2018-11-18 00:05:11.651 UTC,Local Moving (under 50 miles),304123340312182000,46,4.630434783,2018-11-17 05:19:04.09 UTC,7900,1,FALSE
10629,344290052991033000,2018-11-28 20:07:33.859 UTC,House Cleaning,251133187824460000,46,4.673913043,2018-11-19 23:30:30.205 UTC,,26,FALSE
15139,343510027391434000,2018-11-19 19:27:08.267 UTC,House Cleaning,251133187824460000,46,4.673913043,2018-11-19 14:24:42.094 UTC,,16,FALSE
17331,344241641135677000,2018-11-28 06:40:41.945 UTC,House Cleaning,251133187824460000,46,4.673913043,2018-11-19 23:30:30.205 UTC,,18,FALSE
18897,344280747591131000,2018-11-28 17:32:28.439 UTC,House Cleaning,251133187824460000,46,4.673913043,2018-11-19 23:30:30.205 UTC,,25,FALSE
23940,344031727014510000,2018-11-25 20:22:08.102 UTC,House Cleaning,251133187824460000,46,4.673913043,2018-11-19 23:30:30.205 UTC,,15,FALSE
10123,340566080679411000,2018-10-16 17:41:21.597 UTC,House Cleaning,270298126447223000,46,4.934782609,2018-10-15 21:09:44.992 UTC,12800,5,TRUE
15987,340047218378137000,2018-10-10 17:33:39.685 UTC,House Cleaning,270298126447223000,46,4.934782609,2018-10-10 11:38:05.107 UTC,18200,6,FALSE
17628,340575731135627000,2018-10-16 20:22:12.026 UTC,House Cleaning,270298126447223000,46,4.934782609,2018-10-16 17:48:39.578 UTC,10000,6,FALSE
4386,341768532790870000,2018-10-30 15:42:13.752 UTC,House Cleaning,309102172252315000,46,4.869565217,2018-10-30 12:59:43.442 UTC,11000,7,FALSE
19887,341704101501608000,2018-10-29 21:48:22.346 UTC,House Cleaning,309102172252315000,46,4.869565217,2018-10-29 16:40:22.03 UTC,11000,10,FALSE
12213,343088677450858000,2018-11-14 22:24:38.067 UTC,House Cleaning,314297204363657000,46,4.891304348,2018-11-10 03:11:34.708 UTC,14000,1,FALSE
18466,342373717958262000,2018-11-06 15:48:38.602 UTC,House Cleaning,314297204363657000,46,4.891304348,2018-10-30 23:28:54.061 UTC,,7,FALSE
15592,343593206833389000,2018-11-20 18:33:27.341 UTC,House Cleaning,258275364111566000,46,4.739130435,2018-10-29 22:34:47.825 UTC,12500,2,FALSE
3574,341815908133159000,2018-10-31 04:51:48.943 UTC,House Cleaning,280331161125479000,46,4.869565217,2018-10-29 23:53:52.726 UTC,8500,1,FALSE
6080,342386440696406000,2018-11-06 19:20:41.394 UTC,House Cleaning,280331161125479000,46,4.869565217,2018-11-06 00:33:20.98 UTC,8500,3,FALSE
14518,341806800927613000,2018-10-31 02:20:01.538 UTC,House Cleaning,280331161125479000,46,4.869565217,2018-10-29 23:53:52.726 UTC,8500,1,FALSE
16176,340480641107828000,2018-10-15 17:57:21.728 UTC,House Cleaning,280331161125479000,46,4.869565217,2018-10-14 15:13:59.997 UTC,16300,3,FALSE
23462,340809239884701000,2018-10-19 13:14:00.448 UTC,House Cleaning,280331161125479000,46,4.869565217,2018-10-18 23:15:14.001 UTC,8500,1,FALSE
25630,342474515443605000,2018-11-07 19:48:36.304 UTC,House Cleaning,280331161125479000,46,4.869565217,2018-11-06 00:33:20.98 UTC,8500,2,TRUE
4628,340555011343016000,2018-10-16 14:36:52.186 UTC,House Cleaning,318723098874437000,46,4.826086957,2018-10-16 06:28:22.185 UTC,13000,2,FALSE
9462,340469771558387000,2018-10-15 14:56:12.268 UTC,House Cleaning,318723098874437000,46,4.826086957,2018-10-12 01:14:44.943 UTC,10000,1,TRUE
18419,341685029309604000,2018-10-29 16:30:30.121 UTC,House Cleaning,318723098874437000,46,4.826086957,2018-10-29 12:58:25.899 UTC,10000,3,FALSE
15459,339959735096762000,2018-10-09 17:15:35.82 UTC,Local Moving (under 50 miles),294081772654166000,46,4.869565217,2018-09-25 13:50:53.364 UTC,15000,13,FALSE
15852,340125994998309000,2018-10-11 15:26:35.703 UTC,Local Moving (under 50 miles),294081772654166000,46,4.869565217,2018-10-10 16:18:06.382 UTC,15000,7,FALSE
10631,344290052991033000,2018-11-28 20:07:33.859 UTC,House Cleaning,270431923665552000,47,4.489361702,2018-11-28 18:36:05.902 UTC,,28,FALSE
18863,344154589192003000,2018-11-27 06:29:50.161 UTC,House Cleaning,270431923665552000,47,4.489361702,2018-11-08 14:55:05.139 UTC,,19,FALSE
21169,344390416730505000,2018-11-30 00:00:17.318 UTC,Local Moving (under 50 miles),334458608807936000,47,4.723404255,2018-11-29 15:41:07.488 UTC,8900,1,TRUE
22174,344211589163835000,2018-11-27 22:19:49.673 UTC,Local Moving (under 50 miles),334458608807936000,47,4.723404255,2018-11-27 04:46:21.316 UTC,,2,FALSE
3007,344447288004288000,2018-11-30 15:48:08.884 UTC,House Cleaning,278185331373827000,47,4.744680851,2018-11-30 07:49:38.451 UTC,7500,1,FALSE
20778,344459451017134000,2018-11-30 19:10:51.897 UTC,House Cleaning,278185331373827000,47,4.744680851,2018-11-30 16:38:14.739 UTC,12000,3,FALSE
13986,344135003577753000,2018-11-27 01:03:24.489 UTC,House Cleaning,277142253412271000,47,4.936170213,2018-11-17 03:19:21.77 UTC,8500,1,FALSE
17778,339884046577655000,2018-10-08 20:14:07.252 UTC,House Cleaning,277142253412271000,47,4.936170213,2018-07-25 21:00:19.398 UTC,8500,2,FALSE
5886,341674171293040000,2018-10-29 13:29:32.05 UTC,House Cleaning,198722998728238000,47,4.744680851,2018-10-24 13:45:51.008 UTC,7000,6,TRUE
11015,341242193594974000,2018-10-24 13:29:54.358 UTC,House Cleaning,198722998728238000,47,4.744680851,2018-10-14 17:20:09.04 UTC,10500,3,TRUE
14523,342013836647006000,2018-11-02 11:50:37.486 UTC,House Cleaning,198722998728238000,47,4.744680851,2018-10-24 13:45:51.008 UTC,11000,2,FALSE
1554,339873603802833000,2018-10-08 17:20:04.571 UTC,House Cleaning,285721887859164000,47,4.914893617,2018-10-06 18:25:13.96 UTC,13300,3,TRUE
13023,340048458986660000,2018-10-10 17:54:19.828 UTC,House Cleaning,285721887859164000,47,4.914893617,2018-10-09 20:24:38.622 UTC,13300,5,FALSE
21449,342127846377832000,2018-11-03 19:30:47.099 UTC,House Cleaning,316321980079652000,47,4.829787234,2018-11-01 15:12:52.895 UTC,13700,1,FALSE
19306,342659498120044000,2018-11-09 23:11:38.967 UTC,House Cleaning,310662682154639000,47,4.872340426,2018-11-06 01:43:20.227 UTC,11000,2,FALSE
25096,342295480748499000,2018-11-05 18:04:41.956 UTC,House Cleaning,310662682154639000,47,4.872340426,2018-11-05 13:03:36.776 UTC,11000,6,FALSE
13689,342016489757155000,2018-11-02 12:34:50.851 UTC,House Cleaning,306470704086097000,47,4.957446809,2018-10-27 02:44:38.463 UTC,8800,1,TRUE
